"ID","Directory","InstanceType","Flags","PVP","MapName_Lang_enUS","MapName_Lang_enGB","MapName_Lang_koKR","MapName_Lang_frFR","MapName_Lang_deDE","MapName_Lang_enCN","MapName_Lang_zhCN","MapName_Lang_enTW","MapName_Lang_zhTW","MapName_Lang_esES","MapName_Lang_esMX","MapName_Lang_ruRU","MapName_Lang_ptPT","MapName_Lang_ptBR","MapName_Lang_itIT","MapName_Lang_Unk","MapName_Lang_Mask","AreaTableID","MapDescription0_Lang_enUS","MapDescription0_Lang_enGB","MapDescription0_Lang_koKR","MapDescription0_Lang_frFR","MapDescription0_Lang_deDE","MapDescription0_Lang_enCN","MapDescription0_Lang_zhCN","MapDescription0_Lang_enTW","MapDescription0_Lang_zhTW","MapDescription0_Lang_esES","MapDescription0_Lang_esMX","MapDescription0_Lang_ruRU","MapDescription0_Lang_ptPT","MapDescription0_Lang_ptBR","MapDescription0_Lang_itIT","MapDescription0_Lang_Unk","MapDescription0_Lang_Mask","MapDescription1_Lang_enUS","MapDescription1_Lang_enGB","MapDescription1_Lang_koKR","MapDescription1_Lang_frFR","MapDescription1_Lang_deDE","MapDescription1_Lang_enCN","MapDescription1_Lang_zhCN","MapDescription1_Lang_enTW","MapDescription1_Lang_zhTW","MapDescription1_Lang_esES","MapDescription1_Lang_esMX","MapDescription1_Lang_ruRU","MapDescription1_Lang_ptPT","MapDescription1_Lang_ptBR","MapDescription1_Lang_itIT","MapDescription1_Lang_Unk","MapDescription1_Lang_Mask","LoadingScreenID","MinimapIconScale","CorpseMapID","CorpseX","CorpseY","TimeOfDayOverride","ExpansionID","RaidOffset","MaxPlayers"
"1944","ScenarioThrosDeathRealm","5","0","0","Thros, The Blighted Lands","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1945","ArathiHighlands2","0","0","0","Arathi Highlands 2","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1946","ProtoShips","0","0","0","Prototype - Ships","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1947","TransportProtoAllianceShip","0","0","0","Transport: Proto - Alliance Ship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1948","TransportProtoHordeShip","0","0","0","Transport: Proto - Horde Ship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1949","8BoostExperienceAlliance","1","0","0","8.0 Boost Experience - Alliance","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","6","0","0"
"1950","8BoostExperienceHorde","1","0","0","8.0 Boost Experience - Horde","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","6","0","0"
"1951","8TransportBoostExperienceAllianceGunship","0","0","0","8.0 Transport: Boost Experience - Alliance Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1952","8TransportBoostExperienceHordeGunship","0","0","0","8.0 Transport: Boost Experience - Horde Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","5","0","0"
"1953","Islands_demigod_dome_living","0","0","0","8.0 Islands - Platform - demigod dome living","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1954","GreatSea","0","0","0","The Great Sea Alliance","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1955","ScenarioIslandsTutorial","5","0","0","Uncharted Island","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","6","0","0"
"1956","Islands_Hot_OldGod_03","0","0","0","8.0 Islands - Platform - Hot Old God 03","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1957","Islands_OldGod","0","0","0","8.0 Islands - Platform - Old God","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1958","ZandalariTransportShip","0","0","0","The Golden Skipper - Zandalari Transport Ship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1959","ZandalariTransportShipLarge","0","0","0","Zandalari Transport Ship Large","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1962","GoblinShipFinal","0","0","0","Goblin Ship Final","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1963","DevMapI","1","0","0","Dev Map - I","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1964","WarCampaignHordeCh05Flagship","0","0","0","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1965","WarCampaignHordeCh05Ship","0","0","0","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2066","GreatSeaHorde","0","0","0","The Great Sea Horde","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2067","GralsCall","0","0","0","Zandalari Battleship - Gral's Call","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2068","TirisfalGladesPhase01","1","0","0","[Not Used]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","0","0","0"
"2069","zuldazaralliancebombingrun","0","0","0","Zuldazar Alliance Bombing Run","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2070","Zandalarraid","2","0","0","Battle of Dazar'alor","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","555","1","-1","0","0","660","7","0","0"
"2074","8TransportBoralusStormwind","0","0","0","8.0 Transport: Boralus to Stormwind","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2075","Islands_7DU_Helheim_Ghostship","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2076","FirelandsDarkIron","5","0","0","Firelands - Dark Iron Dwarf","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","274","1","-1","0","0","720","7","0","0"
"2077","Islands_ULDUM_INTERIOR_PYRAMID","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2078","Islands_ULDUM_LARGE_PYRAMID_01","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2081","BlackrockDepthsDarkIronHub","0","0","0","Blackrock Depths - Dark Iron Dwarf Hub","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","103","1","-1","-7178.09","-928.639","-1","7","0","5"
"2082","Islands_PA_Mogu_Crypt_01","0","0","0","8.0 Islands - Micro - Mogu Crypt","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2083","Islands_PA_Mogu_Crypt_02","0","0","0","8.0 Islands - Micro - Mogu Crypt","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2084","Islands_PA_Mogu_Crypt_03","0","0","0","8.0 Islands - Micro - Mogu Crypt","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2085","Islands_PA_Mogu_Crypt_04","0","0","0","8.0 Islands - Micro - Mogu Crypt","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2086","Islands_PA_Mogu_Crypt_05","0","0","0","8.0 Islands - Micro - Mogu Crypt","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2087","Islands_PA_Mogu_Crypt_06","0","0","0","8.0 Islands - Micro - Mogu Crypt","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2088","Islands_PA_Mogu_Crypt_08","0","0","0","8.0 Islands - Micro - Mogu Crypt","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2094","8TransportBoralusCanals","0","0","0","8.0 Transport: Boralus Canals","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2095","8TransportBoralusSound","0","0","0","8.0 Transport: Boralus Sound","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2096","SeaPriestRaid","2","0","0","Crucible of Storms","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","556","1","-1","0","0","-1","7","0","0"
"2097","MechagonDungeon","1","0","0","Operation: Mechagon","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","572","1","-1","0","0","1320","7","0","0"
"2101","8TransportBoralusBarge","0","0","0","8.0 Transport: Boralus Barge","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2102","8TransportBoralusShipSmall","0","0","0","8.0 Transport: Boralus Ship Small","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2103","DarkshorePrepatchDarnassianShipCosmetic","0","0","0","Darkshore Prepatch Darnassian Ship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"2105","WarfrontsDarkshoreAlliance","5","0","0","Warfronts Darkshore - Alliance","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","557","1","-1","0","0","0","7","0","0"
"2106","WarsongGulch2","3","0","1","Warsong Gulch","","","","","","","","","","","","","","","","16712190","3277","A valley Bordering Ashenvale Forest and the Barrens, Warsong Gulch hosts a constant battle between the Horde and Alliance.

As a 10 vs 10 capture-the-flag battleground, the first faction to capture three flags is victorious.

Eager to aid their allies, members of every race in Azeroth rush to the Gulch to lend sword, or spell, to the conflict.","","","","","","","","","","","","","","","","16712190","A valley Bordering Ashenvale Forest and the Barrens, Warsong Gulch hosts a constant battle between the Horde and Alliance.

As a 10 vs 10 capture-the-flag battleground, the first faction to capture three flags is victorious.

Eager to aid their allies, members of every race in Azeroth rush to the Gulch to lend sword, or spell, to the conflict.","","","","","","","","","","","","","","","","16712190","560","1","-1","0","0","-1","0","0","0"
